duration,protocol_type,service,src_bytes,dst_bytes,flag,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,srv_serror_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,label
0,tcp,http,231,0,OTH,20,49,0.0,1.0,0.0,0.0,0.59,20,49,1.0,0.0,0.4,0.0,0.59,0.0,Normal
0,tcp,other,66,0,OTH,9,8,0.0,0.78,0.22,0.0,0.12,9,8,0.78,0.22,0.0,0.0,0.12,0.0,Normal
0,tcp,http,60,0,S1,388,418,0.81,0.98,0.02,0.75,0.09,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,4,2,0.0,0.0,1.0,0.0,1.0,4,2,0.0,1.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,162,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.5,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,21,13,0.0,0.29,0.71,0.0,0.54,21,13,0.29,0.71,0.14,0.0,0.54,0.0,Normal
0,tcp,other,66,0,OTH,25,34,0.0,0.92,0.08,0.0,0.32,25,34,0.92,0.08,0.0,0.0,0.32,0.0,Normal
0,tcp,http,232,0,OTH,23,62,0.0,1.0,0.0,0.0,0.63,23,62,1.0,0.0,0.37,0.0,0.63,0.0,Normal
0,tcp,other,66,0,OTH,33,52,0.0,0.88,0.12,0.0,0.44,33,52,0.88,0.12,0.09,0.0,0.44,0.0,Normal
0,tcp,http,409,0,OTH,24,34,0.0,0.92,0.08,0.0,0.35,24,34,0.92,0.08,0.0,0.0,0.35,0.0,Normal
0,tcp,http,78,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,2,6,1.0,0.0,0.29,0.0,0.67,0.0,Normal
0,tcp,http,408,0,OTH,18,24,0.0,0.89,0.11,0.0,0.33,18,24,0.89,0.11,0.08,0.0,0.33,0.0,Normal
0,tcp,http,60,0,S1,343,361,0.81,0.97,0.03,0.77,0.08,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,60,0,S1,850,868,0.94,0.99,0.01,0.92,0.03,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,22,27,0.0,0.82,0.18,0.0,0.33,22,27,0.82,0.18,0.0,0.0,0.33,0.0,Normal
0,tcp,http,409,0,OTH,92,145,0.0,0.96,0.04,0.0,0.39,57,96,0.96,0.04,0.23,0.0,0.43,0.0,Normal
0,tcp,http,232,0,OTH,15,38,0.0,1.0,0.0,0.0,0.61,15,38,1.0,0.0,0.38,0.0,0.61,0.0,Normal
0,tcp,http,60,0,S1,367,396,0.79,0.98,0.02,0.73,0.09,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,10,9,0.0,0.8,0.2,0.0,0.11,10,9,0.8,0.2,0.1,0.0,0.11,0.0,Normal
0,tcp,other,66,0,OTH,64,91,0.0,0.94,0.06,0.0,0.34,64,91,0.94,0.06,0.0,0.0,0.34,0.0,Normal
0,tcp,other,66,0,OTH,324,570,0.0,0.97,0.03,0.0,0.45,60,90,0.93,0.07,0.21,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,12,12,0.0,0.83,0.17,0.0,0.17,12,12,0.83,0.17,0.0,0.0,0.17,0.0,Normal
0,tcp,other,66,0,OTH,302,498,0.0,0.97,0.03,0.0,0.41,58,96,0.97,0.03,0.05,0.0,0.42,0.0,Normal
0,tcp,other,66,0,OTH,34,45,0.0,0.82,0.18,0.0,0.38,34,45,0.82,0.18,0.07,0.0,0.38,0.0,Normal
0,tcp,http,408,0,OTH,8,8,0.0,0.75,0.25,0.0,0.25,8,8,0.75,0.25,0.22,0.0,0.25,0.0,Normal
0,tcp,other,258,0,OTH,2,10,0.0,1.0,0.0,0.0,0.8,2,10,1.0,0.0,0.45,0.0,0.8,0.0,Normal
0,tcp,http,60,0,S1,297,347,0.63,0.97,0.03,0.54,0.17,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,775,1978,0.0,1.0,0.0,0.0,0.61,40,96,1.0,0.0,0.41,0.0,0.58,0.0,Normal
0,tcp,other,66,0,OTH,540,908,0.0,0.94,0.06,0.0,0.44,55,96,0.96,0.04,0.0,0.0,0.45,0.0,Normal
0,tcp,http,408,0,OTH,23,17,0.0,0.48,0.52,0.0,0.35,23,17,0.48,0.52,0.11,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,4,2,0.0,0.0,1.0,0.0,1.0,4,2,0.0,1.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,338,583,0.0,0.95,0.05,0.0,0.45,54,92,0.93,0.07,0.0,0.0,0.46,0.0,Normal
0,tcp,other,66,0,OTH,4,15,0.0,1.0,0.0,0.0,0.73,4,15,1.0,0.0,0.38,0.0,0.73,0.0,Normal
0,tcp,other,66,0,OTH,13,13,0.0,0.69,0.31,0.0,0.31,13,13,0.69,0.31,0.07,0.0,0.31,0.0,Normal
0,tcp,http,60,0,S1,548,594,0.84,0.99,0.01,0.78,0.09,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,232,0,OTH,3,13,0.0,1.0,0.0,0.0,0.77,3,13,1.0,0.0,0.36,0.0,0.77,0.0,Normal
0,tcp,other,66,0,OTH,698,1231,0.0,0.96,0.04,0.0,0.45,61,94,0.93,0.07,0.0,0.0,0.39,0.0,Normal
0,tcp,other,258,0,OTH,22,18,0.0,0.41,0.59,0.0,0.5,22,18,0.41,0.59,0.26,0.0,0.5,0.0,Normal
0,tcp,http,409,0,OTH,1229,2002,0.0,0.97,0.03,0.0,0.4,62,92,0.94,0.06,0.0,0.0,0.37,0.0,Normal
0,tcp,http,231,0,OTH,8,23,0.0,1.0,0.0,0.0,0.65,8,23,1.0,0.0,0.33,0.0,0.65,0.0,Normal
0,tcp,other,258,0,OTH,0,2,0.0,0.0,0.0,0.0,1.0,0,2,0.0,0.0,0.33,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,2,2,0.0,1.0,0.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,258,0,OTH,1,0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,232,0,OTH,28,76,0.0,1.0,0.0,0.0,0.63,28,76,1.0,0.0,0.36,0.0,0.63,0.0,Normal
0,tcp,other,66,0,OTH,12,6,0.0,0.17,0.83,0.0,0.67,12,6,0.17,0.83,0.14,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,2103,3613,0.0,0.96,0.04,0.0,0.44,57,96,0.96,0.04,0.01,0.0,0.43,0.0,Normal
0,tcp,other,66,0,OTH,9,6,0.0,0.22,0.78,0.0,0.67,9,6,0.22,0.78,0.0,0.0,0.67,0.0,Normal
0,tcp,http,599,526,SF,1,1,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,22,33,0.0,0.82,0.18,0.0,0.45,22,33,0.82,0.18,0.0,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,599,525,SF,6,7,0.0,0.67,0.33,0.0,0.43,6,7,0.67,0.33,0.0,0.0,0.43,0.0,Normal
0,tcp,other,66,0,OTH,42,63,0.0,0.9,0.1,0.0,0.4,42,63,0.9,0.1,0.05,0.0,0.4,0.0,Normal
0,tcp,other,306,0,OTH,30,117,0.0,1.0,0.0,0.0,0.74,1,5,1.0,0.0,0.5,0.0,0.8,0.0,Normal
0,tcp,http,566,533,SF,7,5,0.0,0.71,0.29,0.0,0.0,7,5,0.71,0.29,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,663,1105,0.0,0.95,0.05,0.0,0.43,50,95,0.96,0.04,0.0,0.0,0.49,0.0,Normal
0,tcp,http,790,682,SF,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,790,682,SF,23,20,0.0,0.61,0.39,0.0,0.3,23,20,0.61,0.39,0.0,0.0,0.3,0.0,Normal
0,tcp,http,60,0,S1,502,512,0.94,0.99,0.01,0.92,0.03,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,4,5,0.0,0.5,0.5,0.0,0.6,4,5,0.5,0.5,0.17,0.0,0.6,0.0,Normal
0,tcp,other,66,0,OTH,68,103,0.0,0.94,0.06,0.0,0.38,62,92,0.94,0.06,0.12,0.0,0.37,0.0,Normal
0,tcp,http,599,526,SF,17,21,0.0,0.82,0.18,0.0,0.33,17,21,0.82,0.18,0.0,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,49,61,0.0,0.8,0.2,0.0,0.36,49,61,0.8,0.2,0.02,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,2,9,0.0,1.0,0.0,0.0,0.78,2,9,1.0,0.0,0.4,0.0,0.78,0.0,Normal
0,tcp,other,66,0,OTH,24,10,0.0,0.17,0.83,0.0,0.6,24,10,0.17,0.83,0.18,0.0,0.6,0.0,Normal
0,tcp,other,74,0,S1,29,35,0.03,0.76,0.24,0.03,0.37,29,35,0.76,0.24,0.0,0.03,0.37,0.03,Normal
0,tcp,http,408,0,OTH,54,75,0.0,0.93,0.07,0.0,0.33,54,75,0.93,0.07,0.08,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,60,88,0.0,0.9,0.1,0.0,0.39,60,88,0.9,0.1,0.0,0.0,0.39,0.0,Normal
0,tcp,http,60,0,S1,770,801,0.92,0.99,0.01,0.89,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,60,86,0.0,0.87,0.13,0.0,0.4,59,84,0.86,0.14,0.12,0.0,0.39,0.0,Normal
0,tcp,http,599,526,SF,11,6,0.0,0.45,0.55,0.0,0.17,11,6,0.45,0.55,0.0,0.0,0.17,0.0,Normal
0,tcp,other,66,0,OTH,12,10,0.0,0.42,0.58,0.0,0.5,12,10,0.42,0.58,0.27,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,412,1092,0.0,1.0,0.0,0.0,0.62,35,96,1.0,0.0,0.44,0.0,0.64,0.0,Normal
0,tcp,http,565,525,SF,29,35,0.0,0.86,0.14,0.0,0.29,29,35,0.86,0.14,0.0,0.0,0.29,0.0,Normal
0,tcp,other,66,0,OTH,49,70,0.0,0.92,0.08,0.0,0.36,49,70,0.92,0.08,0.01,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,796,1321,0.0,0.95,0.05,0.0,0.43,52,96,0.96,0.04,0.0,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,278,402,0.0,0.88,0.12,0.0,0.39,54,94,0.94,0.06,0.0,0.0,0.46,0.0,Normal
0,tcp,other,242,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.5,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,8,16,0.0,1.0,0.0,0.0,0.5,8,16,1.0,0.0,0.0,0.0,0.5,0.0,Normal
0,tcp,http,237,0,OTH,0,8,0.0,0.0,0.0,0.0,1.0,0,8,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,36,51,0.0,0.83,0.17,0.0,0.41,36,51,0.83,0.17,0.0,0.0,0.41,0.0,Normal
0,tcp,other,66,0,OTH,49,68,0.0,0.88,0.12,0.0,0.37,49,68,0.88,0.12,0.0,0.0,0.37,0.0,Normal
0,tcp,other,66,0,OTH,41,61,0.0,0.95,0.05,0.0,0.36,41,61,0.95,0.05,0.0,0.0,0.36,0.0,Normal
0,tcp,http,78,0,OTH,11,29,0.0,1.0,0.0,0.0,0.62,11,29,1.0,0.0,0.37,0.0,0.62,0.0,Normal
0,tcp,other,258,0,OTH,1,6,0.0,1.0,0.0,0.0,0.83,1,6,1.0,0.0,0.43,0.0,0.83,0.0,Normal
0,tcp,http,60,0,S1,565,580,0.9,0.98,0.02,0.88,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,73,167,0.0,1.0,0.0,0.0,0.56,41,92,1.0,0.0,0.46,0.0,0.55,0.0,Normal
0,tcp,other,66,0,OTH,671,1667,0.0,1.0,0.0,0.0,0.6,45,100,1.0,0.0,0.45,0.0,0.55,0.0,Normal
0,tcp,other,66,0,OTH,19,16,0.0,0.42,0.58,0.0,0.5,19,16,0.42,0.58,0.24,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,7,17,0.0,1.0,0.0,0.0,0.59,7,17,1.0,0.0,0.39,0.0,0.59,0.0,Normal
0,tcp,other,258,0,OTH,30,0,0.0,0.0,1.0,0.0,0.0,30,0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,162,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.4,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,2,7,0.0,1.0,0.0,0.0,0.71,2,7,1.0,0.0,0.25,0.0,0.71,0.0,Normal
0,tcp,http,237,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,409,0,OTH,34,46,0.0,0.88,0.12,0.0,0.35,34,46,0.88,0.12,0.17,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,191,360,0.0,0.97,0.03,0.0,0.48,51,97,0.98,0.02,0.0,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,74,106,0.0,0.92,0.08,0.0,0.36,62,88,0.9,0.1,0.08,0.0,0.36,0.0,Normal
0,tcp,other,74,74,S1,23,30,0.22,0.83,0.17,0.17,0.37,23,30,0.83,0.17,0.0,0.22,0.37,0.17,Normal
0,tcp,other,66,0,OTH,27,38,0.0,0.93,0.07,0.0,0.34,27,38,0.93,0.07,0.23,0.0,0.34,0.0,Normal
0,tcp,http,60,0,S1,874,886,0.96,0.99,0.01,0.94,0.02,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,409,0,OTH,46,66,0.0,0.89,0.11,0.0,0.38,46,66,0.89,0.11,0.1,0.0,0.38,0.0,Normal
0,tcp,other,242,0,OTH,1,9,0.0,1.0,0.0,0.0,0.89,1,9,1.0,0.0,0.4,0.0,0.89,0.0,Normal
0,tcp,other,66,0,OTH,19,55,0.0,1.0,0.0,0.0,0.65,19,55,1.0,0.0,0.38,0.0,0.65,0.0,Normal
0,tcp,other,66,0,OTH,1649,2723,0.0,0.95,0.05,0.0,0.42,60,96,0.97,0.03,0.09,0.0,0.4,0.0,Normal
0,tcp,other,162,0,OTH,1,8,0.0,1.0,0.0,0.0,0.88,1,8,1.0,0.0,0.44,0.0,0.88,0.0,Normal
0,tcp,http,296,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.2,0.0,0.75,0.0,Normal
0,tcp,other,162,0,OTH,2,4,0.0,1.0,0.0,0.0,0.5,2,4,1.0,0.0,0.4,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,41,57,0.0,0.9,0.1,0.0,0.35,41,57,0.9,0.1,0.09,0.0,0.35,0.0,Normal
0,tcp,http,60,0,S1,236,293,0.56,0.97,0.03,0.45,0.22,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,60,0,S1,788,797,0.95,0.99,0.01,0.94,0.02,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,599,525,SF,3,4,0.0,0.67,0.33,0.0,0.5,3,4,0.67,0.33,0.0,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.2,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,0,2,0.0,0.0,0.0,0.0,1.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,1007,2495,0.0,1.0,0.0,0.0,0.6,45,96,1.0,0.0,0.47,0.0,0.53,0.0,Normal
0,tcp,http,790,682,SF,15,20,0.0,0.73,0.27,0.0,0.45,15,20,0.73,0.27,0.0,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,12,12,0.0,0.67,0.33,0.0,0.33,12,12,0.67,0.33,0.23,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,43,41,0.0,0.65,0.35,0.0,0.32,43,41,0.65,0.35,0.02,0.0,0.32,0.0,Normal
0,tcp,other,66,0,OTH,1056,108,0.0,0.05,0.95,0.0,0.5,55,6,0.04,0.96,0.14,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,7,9,0.0,0.71,0.29,0.0,0.44,7,9,0.71,0.29,0.1,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,0,3,0.0,0.0,0.0,0.0,1.0,0,3,0.0,0.0,0.25,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,15,13,0.0,0.6,0.4,0.0,0.31,15,13,0.6,0.4,0.07,0.0,0.31,0.0,Normal
0,tcp,http,230,0,OTH,5,18,0.0,1.0,0.0,0.0,0.72,5,18,1.0,0.0,0.26,0.0,0.72,0.0,Normal
0,tcp,other,66,0,OTH,23,68,0.0,1.0,0.0,0.0,0.66,23,68,1.0,0.0,0.33,0.0,0.66,0.0,Normal
0,tcp,http,408,0,OTH,68,114,0.0,0.91,0.09,0.0,0.46,53,92,0.92,0.08,0.02,0.0,0.47,0.0,Normal
0,tcp,other,66,0,OTH,5,10,0.0,1.0,0.0,0.0,0.5,5,10,1.0,0.0,0.18,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,15,16,0.0,0.73,0.27,0.0,0.31,15,16,0.73,0.27,0.18,0.0,0.31,0.0,Normal
0,tcp,other,66,0,OTH,905,1535,0.0,0.95,0.05,0.0,0.44,48,100,1.0,0.0,0.01,0.0,0.52,0.0,Normal
0,tcp,http,60,0,S1,689,720,0.92,0.99,0.01,0.88,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,9,13,0.0,0.78,0.22,0.0,0.46,9,13,0.78,0.22,0.0,0.0,0.46,0.0,Normal
0,tcp,other,66,0,OTH,4,3,0.0,0.25,0.75,0.0,0.67,4,3,0.25,0.75,0.0,0.0,0.67,0.0,Normal
0,tcp,http,393,0,OTH,8,11,0.0,0.75,0.25,0.0,0.45,8,11,0.75,0.25,0.0,0.0,0.45,0.0,Normal
0,tcp,http,232,0,OTH,40,107,0.0,1.0,0.0,0.0,0.63,34,92,1.0,0.0,0.37,0.0,0.63,0.0,Normal
0,tcp,other,66,0,OTH,17,22,0.0,0.88,0.12,0.0,0.32,17,22,0.88,0.12,0.22,0.0,0.32,0.0,Normal
0,tcp,other,66,0,OTH,79,119,0.0,0.92,0.08,0.0,0.39,61,93,0.95,0.05,0.12,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,9,7,0.0,0.33,0.67,0.0,0.57,9,7,0.33,0.67,0.25,0.0,0.57,0.0,Normal
0,tcp,http,790,614,SF,7,13,0.0,1.0,0.0,0.0,0.46,7,13,1.0,0.0,0.0,0.0,0.46,0.0,Normal
0,tcp,http,790,682,SF,5,3,0.0,0.6,0.4,0.0,0.0,5,3,0.6,0.4,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,749,1250,0.0,0.94,0.06,0.0,0.43,53,96,0.96,0.04,0.0,0.0,0.47,0.0,Normal
0,tcp,http,599,526,SF,6,9,0.0,0.83,0.17,0.0,0.44,6,9,0.83,0.17,0.0,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,4,8,0.0,1.0,0.0,0.0,0.5,4,8,1.0,0.0,0.11,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,877,2270,0.0,1.0,0.0,0.0,0.61,42,100,1.0,0.0,0.42,0.0,0.58,0.0,Normal
0,tcp,http,296,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.2,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,39,51,0.0,0.85,0.15,0.0,0.35,39,51,0.85,0.15,0.0,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,515,825,0.0,0.92,0.08,0.0,0.42,47,100,1.0,0.0,0.01,0.0,0.53,0.0,Normal
0,tcp,other,66,0,OTH,8,6,0.0,0.25,0.75,0.0,0.67,8,6,0.25,0.75,0.14,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,46,130,0.0,1.0,0.0,0.0,0.65,37,99,1.0,0.0,0.37,0.0,0.63,0.0,Normal
0,tcp,other,66,0,OTH,354,578,0.0,0.92,0.08,0.0,0.43,50,96,0.96,0.04,0.0,0.0,0.5,0.0,Normal
0,tcp,http,409,0,OTH,20,22,0.0,0.8,0.2,0.0,0.27,20,22,0.8,0.2,0.09,0.0,0.27,0.0,Normal
0,tcp,http,60,0,S1,453,465,0.9,0.99,0.01,0.88,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,33,48,0.0,0.97,0.03,0.0,0.33,33,48,0.97,0.03,0.14,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,238,401,0.0,0.95,0.05,0.0,0.44,51,100,1.0,0.0,0.0,0.0,0.49,0.0,Normal
0,tcp,http,60,0,S1,141,155,0.69,0.94,0.06,0.63,0.14,100,99,0.99,0.01,0.0,0.97,0.0,0.98,DoS
0,tcp,other,66,0,OTH,4,12,0.0,1.0,0.0,0.0,0.67,4,12,1.0,0.0,0.31,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,18,42,0.0,1.0,0.0,0.0,0.57,18,42,1.0,0.0,0.42,0.0,0.57,0.0,Normal
0,tcp,other,66,0,OTH,42,12,0.0,0.14,0.86,0.0,0.5,42,12,0.14,0.86,0.23,0.0,0.5,0.0,Normal
0,tcp,http,232,0,OTH,22,77,0.0,1.0,0.0,0.0,0.71,22,77,1.0,0.0,0.31,0.0,0.71,0.0,Normal
0,tcp,other,66,0,OTH,53,77,0.0,0.89,0.11,0.0,0.39,53,77,0.89,0.11,0.09,0.0,0.39,0.0,Normal
0,tcp,other,66,0,OTH,165,420,0.0,1.0,0.0,0.0,0.61,46,96,1.0,0.0,0.47,0.0,0.52,0.0,Normal
0,tcp,other,66,0,OTH,15,17,0.0,0.73,0.27,0.0,0.35,15,17,0.73,0.27,0.06,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,19,9,0.0,0.21,0.79,0.0,0.56,19,9,0.21,0.79,0.2,0.0,0.56,0.0,Normal
0,tcp,other,66,0,OTH,4,15,0.0,1.0,0.0,0.0,0.73,4,15,1.0,0.0,0.25,0.0,0.73,0.0,Normal
0,tcp,http,236,0,OTH,3,9,0.0,1.0,0.0,0.0,0.67,3,9,1.0,0.0,0.3,0.0,0.67,0.0,Normal
0,tcp,http,231,0,OTH,12,35,0.0,1.0,0.0,0.0,0.66,12,35,1.0,0.0,0.33,0.0,0.66,0.0,Normal
0,tcp,http,231,0,OTH,9,30,0.0,1.0,0.0,0.0,0.7,9,30,1.0,0.0,0.29,0.0,0.7,0.0,Normal
0,tcp,other,66,0,OTH,344,871,0.0,1.0,0.0,0.0,0.61,41,96,1.0,0.0,0.42,0.0,0.57,0.0,Normal
0,tcp,other,66,0,OTH,64,96,0.0,0.97,0.03,0.0,0.35,64,96,0.97,0.03,0.03,0.0,0.35,0.0,Normal
0,tcp,http,295,0,OTH,1,10,0.0,1.0,0.0,0.0,0.9,1,10,1.0,0.0,0.18,0.0,0.9,0.0,Normal
0,tcp,other,258,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.5,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,37,11,0.0,0.14,0.86,0.0,0.55,37,11,0.14,0.86,0.25,0.0,0.55,0.0,Normal
0,tcp,other,66,0,OTH,3,110,0.0,1.0,0.0,0.0,0.97,1,92,1.0,0.0,0.39,0.0,0.99,0.0,Normal
0,tcp,http,232,0,OTH,24,68,0.0,1.0,0.0,0.0,0.65,24,68,1.0,0.0,0.35,0.0,0.65,0.0,Normal
0,tcp,other,66,0,OTH,876,2304,0.0,1.0,0.0,0.0,0.62,37,100,1.0,0.0,0.4,0.0,0.63,0.0,Normal
0,tcp,other,66,0,OTH,24,65,0.0,1.0,0.0,0.0,0.63,24,65,1.0,0.0,0.39,0.0,0.63,0.0,Normal
0,tcp,http,599,526,SF,44,56,0.0,0.86,0.14,0.0,0.32,44,56,0.86,0.14,0.0,0.0,0.32,0.0,Normal
0,tcp,http,60,0,S1,114,140,0.54,0.95,0.05,0.44,0.23,85,96,0.98,0.02,0.0,0.72,0.14,0.64,DoS
0,tcp,other,66,0,OTH,1552,2505,0.0,0.94,0.06,0.0,0.41,55,96,0.96,0.04,0.0,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,690,1733,0.0,1.0,0.0,0.0,0.6,34,96,1.0,0.0,0.38,0.0,0.65,0.0,Normal
0,tcp,other,66,0,OTH,28,11,0.0,0.18,0.82,0.0,0.55,28,11,0.18,0.82,0.17,0.0,0.55,0.0,Normal
0,tcp,other,66,0,OTH,236,623,0.0,1.0,0.0,0.0,0.62,41,97,1.0,0.0,0.42,0.0,0.58,0.0,Normal
0,tcp,other,66,0,OTH,755,1891,0.0,1.0,0.0,0.0,0.6,32,98,1.0,0.0,0.44,0.0,0.67,0.0,Normal
0,tcp,http,408,0,OTH,36,54,0.0,0.89,0.11,0.0,0.41,36,54,0.89,0.11,0.11,0.0,0.41,0.0,Normal
0,tcp,other,66,0,OTH,21,64,0.0,1.0,0.0,0.0,0.67,21,64,1.0,0.0,0.35,0.0,0.67,0.0,Normal
0,tcp,http,78,0,OTH,17,28,0.0,1.0,0.0,0.0,0.39,17,28,1.0,0.0,0.59,0.0,0.39,0.0,Normal
0,tcp,http,599,526,SF,11,10,0.0,0.64,0.36,0.0,0.3,11,10,0.64,0.36,0.0,0.0,0.3,0.0,Normal
0,tcp,http,409,0,OTH,11,14,0.0,0.82,0.18,0.0,0.36,11,14,0.82,0.18,0.13,0.0,0.36,0.0,Normal
0,tcp,http,60,0,S1,374,392,0.82,0.97,0.03,0.79,0.07,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,258,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,387,628,0.0,0.91,0.09,0.0,0.44,58,96,0.97,0.03,0.0,0.0,0.42,0.0,Normal
0,tcp,http,790,1441,SF,1157,1920,0.0,0.94,0.06,0.0,0.43,59,92,0.93,0.07,0.0,0.0,0.4,0.0,Normal
0,tcp,other,66,0,OTH,21,30,0.0,0.9,0.1,0.0,0.37,21,30,0.9,0.1,0.29,0.0,0.37,0.0,Normal
0,tcp,other,66,0,OTH,1,7,0.0,1.0,0.0,0.0,0.86,1,7,1.0,0.0,0.38,0.0,0.86,0.0,Normal
0,tcp,other,66,0,OTH,105,22,0.0,0.12,0.88,0.0,0.41,60,18,0.18,0.82,0.42,0.0,0.39,0.0,Normal
0,tcp,http,237,0,OTH,6,15,0.0,1.0,0.0,0.0,0.6,6,15,1.0,0.0,0.38,0.0,0.6,0.0,Normal
